#FILE	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
SRR17720340_assembly.fasta	11	113193	116315	-	MDTB	1-3123/3123	===============	0/0	100.00	98.43	megares	MEG_3748	Multi-compound:Drug_and_biocide_and_metal_resistance:Drug_and_biocide_and_metal_RND_efflux_pumps:MDTB	
SRR17720340_assembly.fasta	11	116315	117556	-	MDTA	1-1242/1242	===============	0/0	100.00	99.03	megares	MEG_3744	Multi-compound:Drug_and_biocide_and_metal_resistance:Drug_and_biocide_and_metal_RND_efflux_pumps:MDTA	
SRR17720340_assembly.fasta	12	60369	61735	-	CPXAR	1-1367/1374	===============	0/0	99.49	85.37	megares	MEG_2121	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_RND_efflux_regulator:CPXAR	
SRR17720340_assembly.fasta	12	61732	62430	-	CPXAR	1-699/699	===============	0/0	100.00	86.98	megares	MEG_2122	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_RND_efflux_regulator:CPXAR	
SRR17720340_assembly.fasta	13	25284	26510	+	GESA	1-1227/1227	===============	0/0	100.00	98.78	megares	MEG_3132	Multi-compound:Drug_and_biocide_and_metal_resistance:Drug_and_biocide_and_metal_RND_efflux_pumps:GESA	
SRR17720340_assembly.fasta	13	26507	29674	+	GESB	1-3168/3168	===============	0/0	100.00	98.89	megares	MEG_3133	Multi-compound:Drug_and_biocide_and_metal_resistance:Drug_and_biocide_and_metal_RND_efflux_pumps:GESB	
SRR17720340_assembly.fasta	13	29637	31148	+	GESC	1-1512/1512	===============	0/0	100.00	98.28	megares	MEG_3134	Multi-compound:Drug_and_biocide_and_metal_resistance:Drug_and_biocide_and_metal_RND_efflux_pumps:GESC	
SRR17720340_assembly.fasta	18	35025	35630	+	PMRG	1-606/606	===============	0/0	100.00	98.68	megares	MEG_5802	Multi-compound:Drug_and_metal_resistance:Drug_and_metal_MFS_efflux_pumps:PMRG	
SRR17720340_assembly.fasta	18	76417	78060	+	YOGI	1-1644/1644	========/======	7/10	99.70	80.17	megares	MEG_7842	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_ABC_efflux_pumps:YOGI	
SRR17720340_assembly.fasta	19	5172	6329	-	AMPH	1-1158/1158	===============	0/0	100.00	80.48	megares	MEG_729	Drugs:betalactams:Penicillin_binding_protein:AMPH	
SRR17720340_assembly.fasta	2	71899	72768	+	ROBA	1-870/870	===============	0/0	100.00	81.49	megares	MEG_6082	Multi-compound:Drug_and_biocide_and_metal_resistance:Drug_and_biocide_and_metal_RND_efflux_pumps:ROBA	
SRR17720340_assembly.fasta	2	401167	401489	+	SOXS	1-323/324	===============	0/0	99.69	82.97	megares	MEG_6551	Multi-compound:Drug_and_biocide_and_metal_resistance:Drug_and_biocide_and_metal_resistance_regulator:SOXS	
SRR17720340_assembly.fasta	3	11713	12898	-	EMRD	6-1191/1191	========/======	2/2	99.50	83.83	megares	MEG_2729	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_MFS_efflux_pumps:EMRD	
SRR17720340_assembly.fasta	3	373678	374310	-	CRP	1-633/633	===============	0/0	100.00	87.99	megares	MEG_2132	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_RND_efflux_regulator:CRP	
SRR17720340_assembly.fasta	31	416	829	+	HNS	1-414/414	===============	0/0	100.00	89.13	megares	MEG_3271	Drugs:Multi-drug_resistance:Multi-drug_RND_efflux_pumps:HNS	
SRR17720340_assembly.fasta	4	144643	145460	+	BACA	1-818/822	========/======	2/2	99.39	85.71	megares	MEG_1190	Drugs:Bacitracin:Undecaprenyl_pyrophosphate_phosphatase:BACA	
SRR17720340_assembly.fasta	5	221070	222608	-	EMRB	1-1539/1539	===============	0/0	100.00	84.21	megares	MEG_2725	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_MFS_efflux_pumps:EMRB	
SRR17720340_assembly.fasta	5	222625	223797	-	EMRA	1-1173/1173	========/======	2/2	99.91	82.20	megares	MEG_2721	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_MFS_efflux_pumps:EMRA	
SRR17720340_assembly.fasta	5	223924	224454	-	EMRR	1-531/531	===============	0/0	100.00	85.69	megares	MEG_2734	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_MFS_efflux_regulator:EMRR	
SRR17720340_assembly.fasta	6	39252	39924	+	KDPE	1-673/678	========/======	2/2	99.12	81.75	megares	MEG_3448	Drugs:Aminoglycosides:Aminoglycoside_efflux_pumps:KDPE	
SRR17720340_assembly.fasta	6	93482	95383	+	PBP2	1-1902/1902	===============	0/0	100.00	82.70	megares	MEG_5400	Drugs:betalactams:Penicillin_binding_protein:PBP2	
SRR17720340_assembly.fasta	6	158001	158355	-	RAMA	21-375/375	===============	0/0	94.67	80.00	megares	MEG_6044	Drugs:Multi-drug_resistance:Multi-drug_RND_efflux_regulator:RAMA	
SRR17720340_assembly.fasta	6	240880	242073	+	ACRA	1-1194/1194	===============	0/0	100.00	83.08	megares	MEG_399	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_RND_efflux_pumps:ACRA	
SRR17720340_assembly.fasta	6	242096	245227	+	ACRB	1-3132/3150	========/======	2/2	99.40	85.57	megares	MEG_401	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_RND_efflux_pumps:ACRB	
SRR17720340_assembly.fasta	7	171336	172058	-	SDIA	1-723/723	===============	0/0	100.00	98.48	megares	MEG_6176	Drugs:Multi-drug_resistance:Multi-drug_RND_efflux_pumps:SDIA	
SRR17720340_assembly.fasta	7	218572	219996	-	MDTK	1-1425/1425	===============	0/0	100.00	98.60	megares	MEG_3760	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_MATE_efflux_pumps:MDTK	
SRR17720340_assembly.fasta	9	102151	103899	-	MSBA	1-1749/1749	===============	0/0	100.00	84.91	megares	MEG_4061	Drugs:Multi-drug_resistance:Multi-drug_ABC_efflux_pumps:MSBA	
SRR17913424_assembly.fasta	1	63615	64287	+	KDPE	1-673/678	========/======	2/2	99.12	81.45	megares	MEG_3448	Drugs:Aminoglycosides:Aminoglycoside_efflux_pumps:KDPE	
SRR17913424_assembly.fasta	1	126708	128609	+	PBP2	1-1902/1902	===============	0/0	100.00	83.23	megares	MEG_5400	Drugs:betalactams:Penicillin_binding_protein:PBP2	
SRR17913424_assembly.fasta	1	296821	298014	+	ACRA	1-1194/1194	===============	0/0	100.00	83.42	megares	MEG_399	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_RND_efflux_pumps:ACRA	
SRR17913424_assembly.fasta	1	298037	301168	+	ACRB	1-3132/3150	========/======	2/2	99.40	85.76	megares	MEG_401	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_RND_efflux_pumps:ACRB	
SRR17913424_assembly.fasta	1	400423	401580	+	AMPH	1-1158/1158	===============	0/0	100.00	80.05	megares	MEG_729	Drugs:betalactams:Penicillin_binding_protein:AMPH	
SRR17913424_assembly.fasta	1	432152	433378	+	GESA	1-1227/1227	===============	0/0	100.00	100.00	megares	MEG_3132	Multi-compound:Drug_and_biocide_and_metal_resistance:Drug_and_biocide_and_metal_RND_efflux_pumps:GESA	
SRR17913424_assembly.fasta	1	433375	436542	+	GESB	1-3168/3168	===============	0/0	100.00	100.00	megares	MEG_3133	Multi-compound:Drug_and_biocide_and_metal_resistance:Drug_and_biocide_and_metal_RND_efflux_pumps:GESB	
SRR17913424_assembly.fasta	1	436505	438016	+	GESC	1-1512/1512	===============	0/0	100.00	100.00	megares	MEG_3134	Multi-compound:Drug_and_biocide_and_metal_resistance:Drug_and_biocide_and_metal_RND_efflux_pumps:GESC	
SRR17913424_assembly.fasta	11	66917	68283	-	CPXAR	1-1367/1374	===============	0/0	99.49	85.22	megares	MEG_2121	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_RND_efflux_regulator:CPXAR	
SRR17913424_assembly.fasta	11	68280	68978	-	CPXAR	1-699/699	===============	0/0	100.00	86.41	megares	MEG_2122	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_RND_efflux_regulator:CPXAR	
SRR17913424_assembly.fasta	12	67480	67893	-	HNS	1-414/414	===============	0/0	100.00	88.89	megares	MEG_3271	Drugs:Multi-drug_resistance:Multi-drug_RND_efflux_pumps:HNS	
SRR17913424_assembly.fasta	13	124485	125207	-	SDIA	1-723/723	===============	0/0	100.00	100.00	megares	MEG_6176	Drugs:Multi-drug_resistance:Multi-drug_RND_efflux_pumps:SDIA	
SRR17913424_assembly.fasta	18	27623	29371	-	MSBA	1-1749/1749	===============	0/0	100.00	84.85	megares	MEG_4061	Drugs:Multi-drug_resistance:Multi-drug_ABC_efflux_pumps:MSBA	
SRR17913424_assembly.fasta	19	18837	19469	-	CRP	1-633/633	===============	0/0	100.00	87.84	megares	MEG_2132	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_RND_efflux_regulator:CRP	
SRR17913424_assembly.fasta	2	78011	78880	+	ROBA	1-870/870	===============	0/0	100.00	81.38	megares	MEG_6082	Multi-compound:Drug_and_biocide_and_metal_resistance:Drug_and_biocide_and_metal_RND_efflux_pumps:ROBA	
SRR17913424_assembly.fasta	2	416588	416910	+	SOXS	1-323/324	===============	0/0	99.69	82.97	megares	MEG_6551	Multi-compound:Drug_and_biocide_and_metal_resistance:Drug_and_biocide_and_metal_resistance_regulator:SOXS	
SRR17913424_assembly.fasta	25	33992	37105	-	ACRD	1-3114/3114	===============	0/0	100.00	99.94	megares	MEG_404	Multi-compound:Drug_and_biocide_and_metal_resistance:Drug_and_biocide_and_metal_RND_efflux_pumps:ACRD	
SRR17913424_assembly.fasta	3	187228	188591	-	MDTK	1-1364/1374	========/======	2/2	99.20	80.88	megares	MEG_3759	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_MATE_efflux_pumps:MDTK	
SRR17913424_assembly.fasta	3	282385	282740	-	MARA	1-356/390	==============.	0/0	91.28	89.33	megares	MEG_3662	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_RND_efflux_regulator:MARA	
SRR17913424_assembly.fasta	3	282755	283187	-	MARR	2-434/435	===============	0/0	99.54	82.45	megares	MEG_3663	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_RND_efflux_regulator:MARR	
SRR17913424_assembly.fasta	3	392615	393052	+	AAC6-PRIME	1-438/438	===============	0/0	100.00	99.77	megares	MEG_285	Drugs:Aminoglycosides:Aminoglycoside_N-acetyltransferases:AAC6-PRIME	
SRR17913424_assembly.fasta	4	363722	364907	+	EMRD	6-1191/1191	========/======	2/2	99.50	83.74	megares	MEG_2729	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_MFS_efflux_pumps:EMRD	
SRR17913424_assembly.fasta	5	23904	25094	+	BCR	1-1191/1191	===============	0/0	100.00	80.61	megares	MEG_1210	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_MFS_efflux_pumps:BCR	
SRR17913424_assembly.fasta	5	122318	123040	-	BAER	1-723/723	===============	0/0	100.00	100.00	megares	MEG_1191	Multi-compound:Drug_and_biocide_and_metal_resistance:Drug_and_biocide_and_metal_RND_efflux_regulator:BAER	
SRR17913424_assembly.fasta	5	123037	124440	-	BAES	1-1404/1404	===============	0/0	100.00	100.00	megares	MEG_1194	Multi-compound:Drug_and_biocide_and_metal_resistance:Drug_and_biocide_and_metal_RND_efflux_regulator:BAES	
SRR17913424_assembly.fasta	5	125849	128929	-	MDTC	1-3081/3081	===============	0/0	100.00	100.00	megares	MEG_3750	Multi-compound:Drug_and_biocide_and_metal_resistance:Drug_and_biocide_and_metal_RND_efflux_pumps:MDTC	
SRR17913424_assembly.fasta	5	128930	132052	-	MDTB	1-3123/3123	===============	0/0	100.00	100.00	megares	MEG_3748	Multi-compound:Drug_and_biocide_and_metal_resistance:Drug_and_biocide_and_metal_RND_efflux_pumps:MDTB	
SRR17913424_assembly.fasta	5	132052	133293	-	MDTA	1-1242/1242	===============	0/0	100.00	100.00	megares	MEG_3744	Multi-compound:Drug_and_biocide_and_metal_resistance:Drug_and_biocide_and_metal_RND_efflux_pumps:MDTA	
SRR17913424_assembly.fasta	5	251776	253200	+	MDTK	1-1425/1425	===============	0/0	100.00	99.93	megares	MEG_3760	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_MATE_efflux_pumps:MDTK	
SRR17913424_assembly.fasta	6	88166	88983	+	BACA	1-818/822	========/======	2/2	99.39	85.59	megares	MEG_1189	Drugs:Bacitracin:Undecaprenyl_pyrophosphate_phosphatase:BACA	
SRR17913424_assembly.fasta	7	46533	47063	+	EMRR	1-531/531	===============	0/0	100.00	85.69	megares	MEG_2734	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_MFS_efflux_regulator:EMRR	
SRR17913424_assembly.fasta	7	47190	48362	+	EMRA	1-1173/1173	========/======	2/2	99.91	82.37	megares	MEG_2721	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_MFS_efflux_pumps:EMRA	
SRR17913424_assembly.fasta	7	48379	49917	+	EMRB	1-1539/1539	===============	0/0	100.00	84.21	megares	MEG_2725	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_MFS_efflux_pumps:EMRB	
SRR17913424_assembly.fasta	8	175550	176155	+	PMRG	1-606/606	===============	0/0	100.00	100.00	megares	MEG_5802	Multi-compound:Drug_and_metal_resistance:Drug_and_metal_MFS_efflux_pumps:PMRG	
SRR17913424_assembly.fasta	8	216817	218460	+	YOGI	1-1644/1644	========/======	7/10	99.70	80.11	megares	MEG_7842	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_ABC_efflux_pumps:YOGI	
SRR18347376_assembly.fasta	1	324987	326525	-	EMRB	1-1539/1539	===============	0/0	100.00	84.21	megares	MEG_2725	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_MFS_efflux_pumps:EMRB	
SRR18347376_assembly.fasta	1	326542	327714	-	EMRA	1-1173/1173	========/======	2/2	99.91	82.37	megares	MEG_2721	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_MFS_efflux_pumps:EMRA	
SRR18347376_assembly.fasta	1	327841	328371	-	EMRR	1-531/531	===============	0/0	100.00	85.69	megares	MEG_2734	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_MFS_efflux_regulator:EMRR	
SRR18347376_assembly.fasta	10	13713	16826	+	ACRD	1-3114/3114	===============	0/0	100.00	99.94	megares	MEG_404	Multi-compound:Drug_and_biocide_and_metal_resistance:Drug_and_biocide_and_metal_RND_efflux_pumps:ACRD	
SRR18347376_assembly.fasta	11	98424	99293	-	ROBA	1-870/870	===============	0/0	100.00	81.38	megares	MEG_6082	Multi-compound:Drug_and_biocide_and_metal_resistance:Drug_and_biocide_and_metal_RND_efflux_pumps:ROBA	
SRR18347376_assembly.fasta	12	78604	79421	-	BACA	1-818/822	========/======	2/2	99.39	85.59	megares	MEG_1189	Drugs:Bacitracin:Undecaprenyl_pyrophosphate_phosphatase:BACA	
SRR18347376_assembly.fasta	13	62328	64229	+	PBP2	1-1902/1902	===============	0/0	100.00	83.23	megares	MEG_5400	Drugs:betalactams:Penicillin_binding_protein:PBP2	
SRR18347376_assembly.fasta	14	67480	67893	-	HNS	1-414/414	===============	0/0	100.00	88.89	megares	MEG_3271	Drugs:Multi-drug_resistance:Multi-drug_RND_efflux_pumps:HNS	
SRR18347376_assembly.fasta	15	124485	125207	-	SDIA	1-723/723	===============	0/0	100.00	100.00	megares	MEG_6176	Drugs:Multi-drug_resistance:Multi-drug_RND_efflux_pumps:SDIA	
SRR18347376_assembly.fasta	2	85541	86965	-	MDTK	1-1425/1425	===============	0/0	100.00	99.93	megares	MEG_3760	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_MATE_efflux_pumps:MDTK	
SRR18347376_assembly.fasta	2	205448	206689	+	MDTA	1-1242/1242	===============	0/0	100.00	100.00	megares	MEG_3744	Multi-compound:Drug_and_biocide_and_metal_resistance:Drug_and_biocide_and_metal_RND_efflux_pumps:MDTA	
SRR18347376_assembly.fasta	2	206689	209811	+	MDTB	1-3123/3123	===============	0/0	100.00	100.00	megares	MEG_3748	Multi-compound:Drug_and_biocide_and_metal_resistance:Drug_and_biocide_and_metal_RND_efflux_pumps:MDTB	
SRR18347376_assembly.fasta	2	209812	212892	+	MDTC	1-3081/3081	===============	0/0	100.00	100.00	megares	MEG_3750	Multi-compound:Drug_and_biocide_and_metal_resistance:Drug_and_biocide_and_metal_RND_efflux_pumps:MDTC	
SRR18347376_assembly.fasta	2	214301	215704	+	BAES	1-1404/1404	===============	0/0	100.00	100.00	megares	MEG_1194	Multi-compound:Drug_and_biocide_and_metal_resistance:Drug_and_biocide_and_metal_RND_efflux_regulator:BAES	
SRR18347376_assembly.fasta	2	215701	216423	+	BAER	1-723/723	===============	0/0	100.00	100.00	megares	MEG_1191	Multi-compound:Drug_and_biocide_and_metal_resistance:Drug_and_biocide_and_metal_RND_efflux_regulator:BAER	
SRR18347376_assembly.fasta	2	313648	314838	-	BCR	1-1191/1191	===============	0/0	100.00	80.61	megares	MEG_1210	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_MFS_efflux_pumps:BCR	
SRR18347376_assembly.fasta	20	80445	81143	+	CPXAR	1-699/699	===============	0/0	100.00	86.41	megares	MEG_2122	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_RND_efflux_regulator:CPXAR	
SRR18347376_assembly.fasta	20	81140	82506	+	CPXAR	1-1367/1374	===============	0/0	99.49	85.22	megares	MEG_2121	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_RND_efflux_regulator:CPXAR	
SRR18347376_assembly.fasta	22	43061	44809	+	MSBA	1-1749/1749	===============	0/0	100.00	84.85	megares	MEG_4061	Drugs:Multi-drug_resistance:Multi-drug_ABC_efflux_pumps:MSBA	
SRR18347376_assembly.fasta	23	1	633	-	KDPE	1-633/678	========/======	2/2	93.22	80.92	megares	MEG_3448	Drugs:Aminoglycosides:Aminoglycoside_efflux_pumps:KDPE	
SRR18347376_assembly.fasta	24	18810	19442	-	CRP	1-633/633	===============	0/0	100.00	87.84	megares	MEG_2132	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_RND_efflux_regulator:CRP	
SRR18347376_assembly.fasta	29	38938	40123	+	EMRD	6-1191/1191	========/======	2/2	99.50	83.74	megares	MEG_2729	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_MFS_efflux_pumps:EMRD	
SRR18347376_assembly.fasta	37	7100	8743	-	YOGI	1-1644/1644	========/======	7/10	99.70	80.11	megares	MEG_7842	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_ABC_efflux_pumps:YOGI	
SRR18347376_assembly.fasta	4	82970	84163	+	ACRA	1-1194/1194	===============	0/0	100.00	83.42	megares	MEG_399	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_RND_efflux_pumps:ACRA	
SRR18347376_assembly.fasta	4	84186	87317	+	ACRB	1-3132/3150	========/======	2/2	99.40	85.76	megares	MEG_401	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_RND_efflux_pumps:ACRB	
SRR18347376_assembly.fasta	4	186572	187729	+	AMPH	1-1158/1158	===============	0/0	100.00	80.05	megares	MEG_729	Drugs:betalactams:Penicillin_binding_protein:AMPH	
SRR18347376_assembly.fasta	4	218301	219527	+	GESA	1-1227/1227	===============	0/0	100.00	100.00	megares	MEG_3132	Multi-compound:Drug_and_biocide_and_metal_resistance:Drug_and_biocide_and_metal_RND_efflux_pumps:GESA	
SRR18347376_assembly.fasta	4	219524	222691	+	GESB	1-3168/3168	===============	0/0	100.00	100.00	megares	MEG_3133	Multi-compound:Drug_and_biocide_and_metal_resistance:Drug_and_biocide_and_metal_RND_efflux_pumps:GESB	
SRR18347376_assembly.fasta	4	222654	224165	+	GESC	1-1512/1512	===============	0/0	100.00	100.00	megares	MEG_3134	Multi-compound:Drug_and_biocide_and_metal_resistance:Drug_and_biocide_and_metal_RND_efflux_pumps:GESC	
SRR18347376_assembly.fasta	5	46099	46454	-	MARA	1-356/390	==============.	0/0	91.28	89.33	megares	MEG_3662	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_RND_efflux_regulator:MARA	
SRR18347376_assembly.fasta	5	46469	46901	-	MARR	2-434/435	===============	0/0	99.54	82.45	megares	MEG_3663	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_RND_efflux_regulator:MARR	
SRR18347376_assembly.fasta	5	156329	156766	+	AAC6-PRIME	1-438/438	===============	0/0	100.00	99.77	megares	MEG_285	Drugs:Aminoglycosides:Aminoglycoside_N-acetyltransferases:AAC6-PRIME	
SRR18347376_assembly.fasta	6	174156	175519	-	MDTK	1-1364/1374	========/======	2/2	99.20	80.88	megares	MEG_3759	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_MATE_efflux_pumps:MDTK	
SRR18347376_assembly.fasta	7	109404	109726	+	SOXS	1-323/324	===============	0/0	99.69	82.97	megares	MEG_6551	Multi-compound:Drug_and_biocide_and_metal_resistance:Drug_and_biocide_and_metal_resistance_regulator:SOXS	
SRR18347376_assembly.fasta	8	23555	24160	-	PMRG	1-606/606	===============	0/0	100.00	100.00	megares	MEG_5802	Multi-compound:Drug_and_metal_resistance:Drug_and_metal_MFS_efflux_pumps:PMRG	
SRR18347377_assembly.fasta	1	104596	104918	-	SOXS	1-323/324	===============	0/0	99.69	82.97	megares	MEG_6551	Multi-compound:Drug_and_biocide_and_metal_resistance:Drug_and_biocide_and_metal_resistance_regulator:SOXS	
SRR18347377_assembly.fasta	1	451035	451904	-	ROBA	1-870/870	===============	0/0	100.00	81.38	megares	MEG_6082	Multi-compound:Drug_and_biocide_and_metal_resistance:Drug_and_biocide_and_metal_RND_efflux_pumps:ROBA	
SRR18347377_assembly.fasta	10	80344	81042	+	CPXAR	1-699/699	===============	0/0	100.00	86.55	megares	MEG_2122	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_RND_efflux_regulator:CPXAR	
SRR18347377_assembly.fasta	10	81039	82405	+	CPXAR	1-1367/1374	===============	0/0	99.49	85.30	megares	MEG_2121	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_RND_efflux_regulator:CPXAR	
SRR18347377_assembly.fasta	12	36275	36997	+	SDIA	1-723/723	===============	0/0	100.00	98.48	megares	MEG_6176	Drugs:Multi-drug_resistance:Multi-drug_RND_efflux_pumps:SDIA	
SRR18347377_assembly.fasta	13	16900	18324	-	MDTK	1-1425/1425	===============	0/0	100.00	99.93	megares	MEG_3760	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_MATE_efflux_pumps:MDTK	
SRR18347377_assembly.fasta	2	74779	75309	+	EMRR	1-531/531	===============	0/0	100.00	85.69	megares	MEG_2734	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_MFS_efflux_regulator:EMRR	
SRR18347377_assembly.fasta	2	75436	76608	+	EMRA	1-1173/1173	========/======	2/2	99.91	82.28	megares	MEG_2721	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_MFS_efflux_pumps:EMRA	
SRR18347377_assembly.fasta	2	76625	78163	+	EMRB	1-1539/1539	===============	0/0	100.00	84.34	megares	MEG_2725	Multi-compound:Drug_and_biocide_resistance:Drug_and_biocide_MFS_efflux_pumps:EMRB	
